generator,label,image,siglip_score,swin_score,npr_score,commfor_score,siglip_correct,swin_correct,npr_correct,commfor_correct
BigGAN,fake,799_biggan_00039.png,7.093811291269958e-05,3.2932635804172605e-05,0.9786469340324402,0.9999511241912842,False,False,True,True
BigGAN,fake,911_biggan_00020.png,0.000645614170935005,0.001934060244821012,0.029040656983852386,0.34001219272613525,False,False,False,False
BigGAN,fake,527_biggan_00074.png,0.0028579425998032093,0.9830968379974365,0.9999932050704956,0.9995908141136169,False,True,True,True
BigGAN,fake,727_biggan_00020.png,0.009032831527292728,2.2076455934438854e-05,1.0,0.9696272611618042,False,False,True,True
BigGAN,fake,180_biggan_00035.png,5.688344572263304e-06,0.8512645959854126,1.0,0.996035635471344,False,True,True,True
BigGAN,fake,363_biggan_00035.png,0.00020038035290781409,0.0002193209365941584,0.9586268663406372,0.01575847715139389,False,False,True,False
BigGAN,fake,640_biggan_00074.png,0.999336302280426,0.5184971690177917,0.9969801306724548,0.2549244463443756,True,True,True,False
BigGAN,fake,094_biggan_00020.png,0.0012894247192889452,0.011299217119812965,1.0,0.9900858402252197,False,False,True,True
BigGAN,fake,338_biggan_00143.png,0.0006348392926156521,0.9976871013641357,0.8166907429695129,0.6961489915847778,False,True,True,True
BigGAN,fake,562_biggan_00020.png,0.0010205236030742526,4.578434853463875e-10,1.0,0.9997064471244812,False,False,True,True
BigGAN,fake,456_biggan_00074.png,0.0004287565825507045,0.0031005400232970715,1.0,0.021820075809955597,False,False,True,False
BigGAN,fake,756_biggan_00074.png,0.0006694063195027411,5.450655862659914e-06,0.15899935364723206,0.998633086681366,False,False,False,True
BigGAN,fake,854_biggan_00020.png,0.9997908473014832,0.2667314410209656,0.2574671506881714,0.9794395565986633,True,False,False,True
BigGAN,fake,547_biggan_00020.png,0.0008830896113067865,7.869459750509122e-09,0.36199846863746643,0.976852536201477,False,False,False,True
BigGAN,fake,524_biggan_00127.png,0.0008823650423437357,1.2969057650025206e-07,0.9999840259552002,0.9995831847190857,False,False,True,True
BigGAN,fake,718_biggan_00127.png,0.0005891970358788967,3.1036695418151794e-06,0.9998717308044434,0.10682491958141327,False,False,True,False
BigGAN,fake,816_biggan_00074.png,0.00023393187439069152,0.00022327795159071684,1.0,0.10959406942129135,False,False,True,False
BigGAN,fake,037_biggan_00039.png,0.0004604068526532501,0.007202893029898405,0.22143547236919403,0.9238952994346619,False,False,False,True
BigGAN,fake,824_biggan_00039.png,0.00047948345309123397,0.0008741893689148128,0.006393389776349068,0.9993078708648682,False,False,False,True
BigGAN,fake,157_biggan_00020.png,0.9984226226806641,0.024989042431116104,0.21718452870845795,0.9996641874313354,True,False,False,True
BigGAN,fake,388_biggan_00143.png,0.00028259633108973503,0.3145718574523926,1.0,0.6328405141830444,False,False,True,True
BigGAN,fake,307_biggan_00020.png,0.0016955561004579067,0.9968621730804443,0.9999864101409912,0.00858445093035698,False,True,True,False
BigGAN,fake,400_biggan_00020.png,0.0013153164181858301,8.131649309461864e-08,1.0,0.9999078512191772,False,False,True,True
BigGAN,fake,566_biggan_00127.png,5.481483822222799e-05,0.39298349618911743,0.999316930770874,0.9999173879623413,False,False,True,True
BigGAN,fake,687_biggan_00127.png,0.003591235028579831,0.00020714585843961686,0.9998061060905457,0.9988545179367065,False,False,True,True
BigGAN,fake,697_biggan_00035.png,0.0009761053370311856,4.729869488073746e-06,0.08384731411933899,0.8408373594284058,False,False,False,True
BigGAN,fake,263_biggan_00035.png,1.798722405510489e-05,1.158155737357447e-05,0.9999998807907104,0.9966561794281006,False,False,True,True
BigGAN,fake,122_biggan_00143.png,0.0007227289024740458,2.748673432506621e-05,0.991497814655304,0.9129139184951782,False,False,True,True
BigGAN,fake,956_biggan_00020.png,0.00023117866658139974,0.0015719592338427901,0.9999990463256836,0.5563351511955261,False,False,True,True
BigGAN,fake,188_biggan_00020.png,0.00010435294825583696,0.011871425434947014,0.6456683874130249,0.9891341328620911,False,False,True,True
BigGAN,fake,946_biggan_00035.png,0.00015958868607413024,0.04331354796886444,0.9913648366928101,0.9638299345970154,False,False,True,True
BigGAN,fake,978_biggan_00074.png,0.005579764023423195,4.201117917546071e-05,0.0268542543053627,0.8344869017601013,False,False,False,True
BigGAN,fake,838_biggan_00035.png,0.999945878982544,0.0031870976090431213,1.0,0.999996542930603,True,False,True,True
BigGAN,fake,802_biggan_00035.png,0.9996970891952515,2.1349065093545505e-07,0.7633851170539856,0.9996095299720764,True,False,True,True
BigGAN,fake,753_biggan_00074.png,0.00132366840261966,3.8890852010808885e-05,0.9884927868843079,0.010889546945691109,False,False,True,False
BigGAN,fake,732_biggan_00020.png,0.06609844416379929,0.21662618219852448,0.9999988079071045,0.9820476770401001,False,False,True,True
BigGAN,fake,004_biggan_00020.png,0.999887228012085,1.1074869235017104e-06,1.0,0.9918755292892456,True,False,True,True
BigGAN,fake,574_biggan_00074.png,0.9421567916870117,0.19514000415802002,1.0,0.9968804121017456,True,False,True,True
BigGAN,fake,149_biggan_00039.png,0.030136188492178917,0.0006900020525790751,0.9981923699378967,0.6993817090988159,False,False,True,True
BigGAN,fake,652_biggan_00074.png,0.00026468237047083676,0.0003824253217317164,1.0,0.9276566505432129,False,False,True,True
BigGAN,fake,987_biggan_00143.png,0.0004526119155343622,0.7120897769927979,1.0,0.9998574256896973,False,True,True,True
BigGAN,fake,790_biggan_00143.png,0.9460104703903198,0.011341288685798645,0.8872942924499512,0.9888962507247925,True,False,True,True
BigGAN,fake,388_biggan_00035.png,0.0005540573038160801,0.1671987771987915,1.0,0.997281551361084,False,False,True,True
BigGAN,fake,050_biggan_00143.png,0.0005416666390374303,3.067891540808887e-08,0.01305180974304676,0.0029643052257597446,False,False,False,False
BigGAN,fake,931_biggan_00035.png,0.00028705186559818685,0.05635528266429901,0.9997170567512512,0.9836633205413818,False,False,True,True
BigGAN,fake,555_biggan_00127.png,0.0008436409407295287,0.00032235137769021094,0.999985933303833,0.9996588230133057,False,False,True,True
BigGAN,fake,285_biggan_00143.png,0.0008471632027067244,0.9891380667686462,0.6917840242385864,0.877933144569397,False,True,True,True
BigGAN,fake,423_biggan_00039.png,0.009439383633434772,3.560412551451009e-07,1.0,0.999099850654602,False,False,True,True
BigGAN,fake,204_biggan_00143.png,0.00043278245721012354,0.9629459381103516,1.0,0.02577681466937065,False,True,True,False
BigGAN,fake,514_biggan_00035.png,0.0004231707425788045,1.2278826034162194e-05,0.998365581035614,0.982878565788269,False,False,True,True
BigGAN,fake,233_biggan_00074.png,0.00011502952838782221,0.0007537277415394783,0.9907336235046387,0.9547549486160278,False,False,True,True
BigGAN,fake,639_biggan_00127.png,0.0001619585236767307,1.532642727397615e-06,1.0,0.9984050393104553,False,False,True,True
BigGAN,fake,262_biggan_00127.png,0.00016019624308682978,0.9943875670433044,1.0,0.22918295860290527,False,True,True,False
BigGAN,fake,060_biggan_00143.png,0.00078253960236907,2.1000874767196365e-05,0.9883049726486206,0.3573795258998871,False,False,True,False
BigGAN,fake,355_biggan_00020.png,1.1654126865323633e-05,0.0005264567444100976,1.0,0.37358006834983826,False,False,True,False
BigGAN,fake,363_biggan_00074.png,0.00015948768123053014,0.09851023554801941,1.0,0.0021085275802761316,False,False,True,False
BigGAN,fake,097_biggan_00074.png,0.00011846185952890664,1.2483669706853107e-05,1.0,0.9970498085021973,False,False,True,True
BigGAN,fake,018_biggan_00074.png,0.9962918758392334,0.9495470523834229,0.29361578822135925,0.9959641695022583,True,True,False,True
BigGAN,fake,402_biggan_00074.png,0.9979004859924316,0.9967942833900452,0.983040988445282,0.9940500259399414,True,True,True,True
BigGAN,fake,852_biggan_00074.png,0.001143579720519483,0.003089630277827382,1.0,0.5742849707603455,False,False,True,True
BigGAN,fake,736_biggan_00035.png,0.0002410711458651349,0.7122858762741089,1.0,0.9929471015930176,False,True,True,True
BigGAN,fake,712_biggan_00020.png,0.9999115467071533,0.0006905654445290565,9.589927503839135e-05,0.0030238202307373285,True,False,False,False
BigGAN,fake,442_biggan_00039.png,0.0018945083720609546,8.448233188573795e-07,0.9998719692230225,0.9965389966964722,False,False,True,True
BigGAN,fake,057_biggan_00020.png,0.0003699178050737828,0.008833842352032661,0.9999998807907104,0.9611183404922485,False,False,True,True
BigGAN,fake,167_biggan_00074.png,3.2458372061228147e-06,0.01091448962688446,0.8186594843864441,0.8340966701507568,False,False,True,True
BigGAN,fake,878_biggan_00020.png,0.002857186133041978,0.0020492440089583397,0.9999977350234985,0.9933916330337524,False,False,True,True
BigGAN,fake,168_biggan_00039.png,0.00033195389551110566,0.7201065421104431,1.0,0.22545425593852997,False,True,True,False
BigGAN,fake,699_biggan_00039.png,0.0049686795100569725,0.0001451063872082159,0.9141177535057068,0.9996334314346313,False,False,True,True
BigGAN,fake,351_biggan_00039.png,0.00013454246800392866,0.06639789789915085,1.0,0.7297052145004272,False,False,True,True
BigGAN,fake,343_biggan_00039.png,0.00022924819495528936,7.702166840317659e-06,0.9999991655349731,0.4304380714893341,False,False,True,False
BigGAN,fake,907_biggan_00020.png,0.9754887223243713,1.3931634512687197e-08,0.9999934434890747,0.9944076538085938,True,False,True,True
BigGAN,fake,567_biggan_00020.png,0.000501141301356256,0.8172097206115723,1.0,0.9994010925292969,False,True,True,True
BigGAN,fake,205_biggan_00127.png,0.00032670231303200126,0.5183027982711792,8.115995875357385e-09,0.9480984210968018,False,True,False,True
BigGAN,fake,715_biggan_00127.png,0.0017712126718834043,0.133077010512352,1.0,0.991276741027832,False,False,True,True
BigGAN,fake,254_biggan_00127.png,7.517218182329088e-05,0.03624159097671509,1.0,0.9849340915679932,False,False,True,True
BigGAN,fake,729_biggan_00035.png,0.0037503433413803577,3.386246362424572e-06,0.999805748462677,0.1820528656244278,False,False,True,False
BigGAN,fake,751_biggan_00020.png,0.00029834589804522693,2.4953772381763883e-08,0.9988698363304138,0.9992896318435669,False,False,True,True
BigGAN,fake,839_biggan_00020.png,0.0002997300762217492,1.0036188768935972e-06,1.0,0.0034036103170365095,False,False,True,False
BigGAN,fake,569_biggan_00035.png,0.0018569662934169173,9.41022704203931e-10,0.9965633749961853,0.9905043244361877,False,False,True,True
BigGAN,fake,880_biggan_00074.png,0.0008733340073376894,2.3776071600423165e-07,0.5924618244171143,0.9945223331451416,False,False,True,True
BigGAN,fake,177_biggan_00035.png,2.9276756322360598e-05,1.5886719211266609e-06,0.9831762313842773,0.8968210220336914,False,False,True,True
BigGAN,fake,492_biggan_00127.png,0.9997095465660095,0.0034035067074000835,0.999990701675415,0.9926162362098694,True,False,True,True
BigGAN,fake,739_biggan_00020.png,0.001922080060467124,0.03432026505470276,0.9999181032180786,0.0024900566786527634,False,False,True,False
BigGAN,fake,296_biggan_00035.png,6.523947376990691e-05,4.4348893425194547e-05,0.5315537452697754,0.20037730038166046,False,False,True,False
BigGAN,fake,925_biggan_00020.png,0.0002701065386645496,1.0863500392588321e-06,0.035125505179166794,0.9980717301368713,False,False,False,True
BigGAN,fake,896_biggan_00127.png,0.001459009014070034,0.6683282852172852,0.0009974807035177946,0.9999768733978271,False,True,False,True
BigGAN,fake,238_biggan_00035.png,3.6180094866722357e-06,0.23290051519870758,1.0,0.27484822273254395,False,False,True,False
BigGAN,fake,191_biggan_00035.png,4.6972272684797645e-05,0.00047117058420553803,0.9999979734420776,0.002791299484670162,False,False,True,False
BigGAN,fake,265_biggan_00143.png,0.0004373602569103241,0.04657034948468208,1.0,0.8639036417007446,False,False,True,True
BigGAN,fake,882_biggan_00020.png,0.00036076197284273803,0.05151854082942009,1.0,0.015169160440564156,False,False,True,False
BigGAN,fake,845_biggan_00074.png,0.00011465795978438109,5.32810554432217e-06,1.0,0.9992652535438538,False,False,True,True
BigGAN,fake,632_biggan_00127.png,0.006581960711628199,0.9550145268440247,0.9987912774085999,0.9719060063362122,False,True,True,True
BigGAN,fake,708_biggan_00039.png,0.00019371567759662867,0.31953683495521545,1.0,0.9983318448066711,False,False,True,True
BigGAN,fake,849_biggan_00020.png,0.9978544116020203,0.989772617816925,2.0375558960950002e-05,0.9984143972396851,True,True,False,True
BigGAN,fake,157_biggan_00074.png,7.950906729092821e-05,0.17009016871452332,0.9999998807907104,0.9444224834442139,False,False,True,True
BigGAN,fake,716_biggan_00020.png,0.00033104687463492155,8.67854623720632e-08,0.9999998807907104,0.9940268993377686,False,False,True,True
BigGAN,fake,115_biggan_00035.png,9.504015906713903e-05,1.7408038957000826e-06,0.9966862797737122,0.00744148762896657,False,False,True,False
BigGAN,fake,688_biggan_00020.png,0.01281716488301754,0.9887477159500122,0.024470129981637,0.9999285936355591,False,True,False,True
BigGAN,fake,929_biggan_00020.png,0.0003978173772338778,0.06996738910675049,0.9999946355819702,0.9956198334693909,False,False,True,True
BigGAN,fake,644_biggan_00035.png,0.37214794754981995,0.030889209359884262,1.0,0.8816870450973511,False,False,True,True
BigGAN,fake,751_biggan_00143.png,0.00019075821910519153,1.860052094571074e-07,0.9366888403892517,0.963435709476471,False,False,True,True
BigGAN,fake,507_biggan_00035.png,0.0024104444310069084,0.9961508512496948,1.0,0.0033720596693456173,False,True,True,False
BigGAN,fake,569_biggan_00020.png,0.0013281299034133554,1.0997155186487362e-06,0.9994869232177734,0.9998013377189636,False,False,True,True
BigGAN,fake,806_biggan_00039.png,0.001889438834041357,0.958230197429657,0.00011581857688724995,0.9723691344261169,False,True,False,True
BigGAN,fake,970_biggan_00127.png,0.0034488134551793337,5.956770223747299e-07,4.938975689583458e-05,0.8896881341934204,False,False,False,True
BigGAN,fake,029_biggan_00020.png,4.1377516026841477e-05,0.00014529067266266793,0.9998279809951782,0.2146700918674469,False,False,True,False
BigGAN,fake,130_biggan_00039.png,0.0008881704416126013,0.1945638209581375,0.4138902425765991,0.9998860359191895,False,False,False,True
BigGAN,fake,541_biggan_00143.png,0.0004093690076842904,0.00035537712392397225,0.9999966621398926,0.9944559931755066,False,False,True,True
BigGAN,fake,199_biggan_00039.png,0.999321460723877,0.9542346596717834,0.999996542930603,0.990581750869751,True,True,True,True
BigGAN,fake,691_biggan_00127.png,0.9997807145118713,0.7976268529891968,0.0001162257103715092,0.9996289014816284,True,True,False,True
BigGAN,fake,791_biggan_00039.png,0.0008518414688296616,2.9118307764974816e-09,0.9994438290596008,0.9938187003135681,False,False,True,True
BigGAN,fake,891_biggan_00143.png,0.0003335594665259123,0.31129997968673706,0.9987781643867493,0.998214840888977,False,False,True,True
BigGAN,fake,018_biggan_00020.png,0.0006880085566081107,0.0006568249664269388,0.9291136860847473,0.9954007267951965,False,False,True,True
BigGAN,fake,603_biggan_00074.png,0.0001919791247928515,1.1594873683407059e-07,0.9999994039535522,0.0030555122066289186,False,False,True,False
BigGAN,fake,311_biggan_00127.png,0.0003124275244772434,0.9466621279716492,0.040140796452760696,0.9794830083847046,False,True,False,True
BigGAN,fake,419_biggan_00127.png,0.00012374678044579923,8.89462455688772e-07,1.0,0.9946815371513367,False,False,True,True
BigGAN,fake,358_biggan_00143.png,7.239821570692584e-05,0.032375313341617584,0.9999970197677612,0.9923075437545776,False,False,True,True
BigGAN,fake,633_biggan_00035.png,0.001840905286371708,0.8781821131706238,0.9999595880508423,0.9999841451644897,False,True,True,True
BigGAN,fake,400_biggan_00127.png,0.050890713930130005,0.02240319550037384,0.9999960660934448,0.9999485015869141,False,False,True,True
BigGAN,fake,092_biggan_00074.png,0.9999595880508423,0.002272846410050988,0.8766892552375793,0.9999934434890747,True,False,True,True
BigGAN,fake,861_biggan_00035.png,0.0002376982884015888,0.29397159814834595,1.0,0.9986047148704529,False,False,True,True
BigGAN,fake,626_biggan_00020.png,0.9997981190681458,0.9470946788787842,0.9970322847366333,0.9998347759246826,True,True,True,True
BigGAN,fake,743_biggan_00020.png,0.0032991559710353613,1.732025566525408e-06,0.9999997615814209,0.9965218305587769,False,False,True,True
BigGAN,fake,698_biggan_00020.png,0.001569436164572835,1.1218840256788098e-07,0.9998077750205994,0.9998162388801575,False,False,True,True
BigGAN,fake,250_biggan_00074.png,0.993541955947876,0.2860656976699829,1.0,0.23340480029582977,True,False,True,False
BigGAN,fake,574_biggan_00143.png,0.0008593384991399944,0.47054898738861084,0.9489499926567078,0.9999792575836182,False,False,True,True
BigGAN,fake,472_biggan_00143.png,6.555740401381627e-05,3.713946352945641e-05,0.5578115582466125,0.9988136291503906,False,False,True,True
BigGAN,fake,903_biggan_00020.png,3.1607956771040335e-05,0.03397690877318382,0.998650848865509,0.8016756176948547,False,False,True,True
BigGAN,fake,910_biggan_00143.png,0.9881162643432617,0.794348955154419,0.9999996423721313,0.2581711709499359,True,True,True,False
BigGAN,fake,880_biggan_00039.png,2.9863056624890305e-05,0.00038066471461206675,0.9922917485237122,0.30434325337409973,False,False,True,False
BigGAN,fake,430_biggan_00020.png,0.11474017798900604,0.08407916873693466,0.9970959424972534,0.999776303768158,False,False,True,True
BigGAN,fake,991_biggan_00039.png,0.00028629208100028336,4.140110377193196e-06,1.0,0.8732720613479614,False,False,True,True
BigGAN,fake,982_biggan_00074.png,0.0011776350438594818,3.897800127106166e-08,1.0,0.9104700088500977,False,False,True,True
BigGAN,fake,129_biggan_00074.png,7.941639341879636e-05,0.0006073712720535696,1.0,0.9998884201049805,False,False,True,True
BigGAN,fake,496_biggan_00020.png,0.0003371610364411026,0.004214338958263397,1.0,0.9972449541091919,False,False,True,True
BigGAN,fake,459_biggan_00127.png,0.00024640007177367806,0.6065477132797241,0.9999998807907104,0.9626515507698059,False,True,True,True
BigGAN,fake,418_biggan_00143.png,0.9976589679718018,0.00036662464844994247,0.00871498417109251,0.930275559425354,True,False,False,True
BigGAN,fake,787_biggan_00143.png,0.008573119528591633,0.07126616686582565,0.999995231628418,0.4476589262485504,False,False,True,False
BigGAN,fake,095_biggan_00143.png,0.0004195612855255604,0.5006944537162781,0.045995377004146576,0.8979742527008057,False,True,False,True
BigGAN,fake,364_biggan_00039.png,0.5858168005943298,0.00016798927390482277,0.28872498869895935,0.674440324306488,True,False,False,True
BigGAN,fake,241_biggan_00127.png,2.363435442021e-06,6.409641628124518e-06,1.0,0.9550663232803345,False,False,True,True
BigGAN,fake,486_biggan_00074.png,0.00037533926661126316,0.5092143416404724,0.9999884366989136,0.9998455047607422,False,True,True,True
BigGAN,fake,495_biggan_00127.png,0.0007633446948602796,0.0022205228451639414,0.9999470710754395,0.21865063905715942,False,False,True,False
BigGAN,fake,685_biggan_00074.png,0.006348310969769955,0.2609468102455139,1.0,0.9996820688247681,False,False,True,True
BigGAN,fake,991_biggan_00074.png,0.00019870114920195192,2.1593482415482868e-06,1.0,0.06932184845209122,False,False,True,False
BigGAN,fake,379_biggan_00127.png,0.00011545799497980624,0.0003064542543143034,1.0,0.9942736029624939,False,False,True,True
BigGAN,fake,358_biggan_00127.png,2.6032395908259787e-05,0.001951501821167767,0.956840455532074,0.9864493012428284,False,False,True,True
BigGAN,fake,212_biggan_00127.png,8.481564873363823e-05,0.0006000878056511283,1.0,0.3229895234107971,False,False,True,False
BigGAN,fake,751_biggan_00035.png,0.00013439821486826986,4.489665861306946e-10,0.9988646507263184,0.9999350309371948,False,False,True,True
BigGAN,fake,697_biggan_00039.png,0.00036432096385397017,8.901264664018527e-05,0.9279221892356873,0.996390163898468,False,False,True,True
BigGAN,fake,330_biggan_00020.png,0.00016826049250084907,1.281297500099754e-05,0.8924978971481323,0.15336865186691284,False,False,True,False
BigGAN,fake,845_biggan_00127.png,0.0003796264063566923,9.674272587290034e-05,1.0,0.9959208965301514,False,False,True,True
BigGAN,fake,793_biggan_00035.png,0.0005316457245498896,6.093299020903942e-07,0.015370868146419525,0.9220826029777527,False,False,False,True
BigGAN,fake,604_biggan_00143.png,0.0014453846961259842,0.976050078868866,0.9999995231628418,0.9943212270736694,False,True,True,True
BigGAN,fake,326_biggan_00127.png,0.999954104423523,0.48790088295936584,0.9794846177101135,0.9986518025398254,True,False,True,True
BigGAN,fake,578_biggan_00039.png,0.9981695413589478,7.834236021153629e-05,0.9726470112800598,0.6099295616149902,True,False,True,True
BigGAN,fake,128_biggan_00074.png,7.143549737520516e-05,0.07845651358366013,0.6357901096343994,0.9989885687828064,False,False,True,True
BigGAN,fake,225_biggan_00074.png,0.00014460844977293164,3.614086381276138e-05,0.9999866485595703,0.9965452551841736,False,False,True,True
BigGAN,fake,868_biggan_00039.png,0.0018932274542748928,0.47991427779197693,6.006323474139208e-06,0.9997838139533997,False,False,False,True
BigGAN,fake,592_biggan_00143.png,0.9997913241386414,0.9739717245101929,1.0,0.031010892242193222,True,True,True,False
BigGAN,fake,055_biggan_00074.png,0.00044107227586209774,0.2943105399608612,0.999997615814209,0.9922022819519043,False,False,True,True
BigGAN,fake,016_biggan_00127.png,0.00029157177777960896,0.00028903904603794217,0.9997274279594421,0.9986054301261902,False,False,True,True
BigGAN,fake,990_biggan_00074.png,0.0006776848458684981,0.00038367140223272145,1.0,0.9462101459503174,False,False,True,True
BigGAN,fake,237_biggan_00039.png,2.790051803458482e-05,1.8239413748233346e-06,6.878926939180019e-08,0.9985849857330322,False,False,False,True
BigGAN,fake,476_biggan_00020.png,0.0017068905290216208,9.621494001521569e-08,0.9899943470954895,0.8530265092849731,False,False,True,True
BigGAN,fake,126_biggan_00035.png,0.0007810370298102498,0.00024312689492944628,0.9999134540557861,0.8314744830131531,False,False,True,True
BigGAN,fake,669_biggan_00039.png,0.1845744550228119,0.46528273820877075,8.546248864149675e-06,0.5522176027297974,False,False,False,True
BigGAN,fake,780_biggan_00035.png,0.0029091197066009045,0.07787696272134781,0.9999998807907104,0.025723392143845558,False,False,True,False
BigGAN,fake,491_biggan_00127.png,0.9492322206497192,0.0016931985737755895,0.9999885559082031,0.9999445676803589,True,False,True,True
BigGAN,fake,153_biggan_00074.png,1.6964557289611548e-05,0.0006099734455347061,1.0,0.5829789638519287,False,False,True,True
BigGAN,fake,032_biggan_00035.png,0.541104257106781,0.0001270022039534524,0.9996565580368042,0.1531161218881607,True,False,True,False
BigGAN,fake,436_biggan_00020.png,0.000951459922362119,0.00011152464867336676,0.052487198263406754,0.46419015526771545,False,False,False,False
BigGAN,fake,566_biggan_00020.png,0.004516717046499252,0.0018510021036490798,1.0,0.014782510697841644,False,False,True,False
BigGAN,fake,197_biggan_00020.png,0.00037377243279479444,0.8389623165130615,1.0,0.994884192943573,False,True,True,True
BigGAN,fake,634_biggan_00039.png,0.0011520765256136656,5.137624157214304e-07,0.9945119619369507,0.20970211923122406,False,False,True,False
BigGAN,fake,895_biggan_00143.png,0.0008481377153657377,4.5307126583793433e-07,0.026911785826086998,0.999990701675415,False,False,False,True
BigGAN,fake,831_biggan_00035.png,0.9992103576660156,0.9974163770675659,2.68882240561652e-06,0.8576629757881165,True,True,False,True
BigGAN,fake,109_biggan_00039.png,0.0019076785538345575,0.004965066444128752,0.02985391765832901,0.005736582912504673,False,False,False,False
BigGAN,fake,036_biggan_00035.png,0.9995611310005188,2.6356083253631368e-05,0.990429162979126,0.9006248116493225,True,False,True,True
BigGAN,fake,745_biggan_00035.png,0.006830983329564333,0.054525189101696014,0.9857931733131409,0.9998655319213867,False,False,True,True
BigGAN,fake,724_biggan_00127.png,0.0008245841600000858,1.2787151035809075e-06,0.9999998807907104,0.9983052015304565,False,False,True,True
BigGAN,fake,972_biggan_00039.png,0.001544466009363532,1.547827991998929e-06,0.6115036010742188,0.7937889695167542,False,False,True,True
BigGAN,fake,406_biggan_00035.png,0.9986649751663208,0.06800457835197449,0.9999898672103882,0.8808777928352356,True,False,True,True
BigGAN,fake,703_biggan_00020.png,0.004522215574979782,0.0011159154819324613,0.38408440351486206,0.9967077970504761,False,False,False,True
BigGAN,fake,162_biggan_00035.png,0.00012443425657693297,6.003139787935652e-06,0.05931186303496361,0.278212308883667,False,False,False,False
BigGAN,fake,487_biggan_00074.png,0.0005890344618819654,0.008525116369128227,0.004396755248308182,0.7932943105697632,False,False,False,True
BigGAN,fake,841_biggan_00039.png,0.9976060390472412,0.44286245107650757,1.0,0.8914627432823181,True,False,True,True
BigGAN,fake,616_biggan_00127.png,0.0015542302280664444,8.071186312008649e-05,1.0,0.9999032020568848,False,False,True,True
BigGAN,fake,632_biggan_00143.png,0.00412227725610137,8.775518089976231e-09,0.8938162922859192,0.9936111569404602,False,False,True,True
BigGAN,fake,320_biggan_00035.png,0.0007821288891136646,0.8869211077690125,0.0031117245089262724,0.9923927783966064,False,True,False,True
BigGAN,fake,384_biggan_00020.png,0.0004871865385212004,0.011217925697565079,0.996070146560669,0.9998524188995361,False,False,True,True
BigGAN,fake,634_biggan_00035.png,0.00375498179346323,0.2940462529659271,0.6724485754966736,0.9806270003318787,False,False,True,True
BigGAN,fake,570_biggan_00074.png,0.0013889886904507875,0.9981672763824463,0.9991983771324158,0.9851888418197632,False,True,True,True
BigGAN,fake,978_biggan_00035.png,0.0005741920904256403,0.031441181898117065,0.956274688243866,0.4445553421974182,False,False,True,False
BigGAN,fake,117_biggan_00035.png,0.0030005821026861668,4.900424528386793e-07,1.0,0.9168612957000732,False,False,True,True
BigGAN,fake,017_biggan_00143.png,0.0020838254131376743,0.03182300180196762,0.0002970324130728841,0.4719476103782654,False,False,False,False
BigGAN,fake,355_biggan_00127.png,0.00028882332844659686,2.5332195718874573e-07,1.0,0.9995512366294861,False,False,True,True
BigGAN,fake,516_biggan_00039.png,0.9987975358963013,0.01916523464024067,0.9860101938247681,0.9984757304191589,True,False,True,True
BigGAN,fake,330_biggan_00039.png,0.0008641922613605857,6.69076616759412e-05,0.9999980926513672,0.9951207041740417,False,False,True,True
BigGAN,fake,165_biggan_00020.png,3.5863246012013406e-05,0.0813424214720726,0.9999994039535522,0.9920021295547485,False,False,True,True
BigGAN,fake,587_biggan_00143.png,0.0024600985925644636,3.5275286791147664e-05,0.35467007756233215,0.9995446801185608,False,False,False,True
BigGAN,fake,216_biggan_00127.png,0.730952262878418,0.06343433260917664,0.9999997615814209,0.8918418288230896,True,False,True,True
BigGAN,fake,058_biggan_00143.png,0.00022733364312443882,0.000577822676859796,0.9554517269134521,0.8723424077033997,False,False,True,True
BigGAN,fake,438_biggan_00020.png,0.0028659291565418243,0.32280221581459045,0.5084518790245056,0.9995879530906677,False,False,True,True
BigGAN,fake,001_biggan_00127.png,0.9999586343765259,0.054029159247875214,4.983339022146538e-05,0.9998830556869507,True,False,False,True
BigGAN,fake,648_biggan_00039.png,0.9984900951385498,0.9917542934417725,1.0,0.11364413052797318,True,True,True,False
BigGAN,fake,626_biggan_00143.png,0.0012823439901694655,0.001478435704484582,0.9863567352294922,0.997819185256958,False,False,True,True
BigGAN,fake,921_biggan_00020.png,0.0008125025779008865,0.00038681679870933294,1.0,0.9962586164474487,False,False,True,True
BigGAN,fake,824_biggan_00143.png,0.0010549990693107247,0.013305194675922394,1.0,0.29245224595069885,False,False,True,False
BigGAN,fake,580_biggan_00127.png,0.0005414413171820343,0.00022227536828722805,0.9963966012001038,0.0009625537204556167,False,False,True,False
BigGAN,fake,020_biggan_00074.png,0.002491121646016836,0.0012714748736470938,6.013739948684815e-06,0.9743237495422363,False,False,False,True
BigGAN,fake,319_biggan_00035.png,0.9996825456619263,0.9914364218711853,0.22305120527744293,0.9999817609786987,True,True,False,True
BigGAN,fake,800_biggan_00074.png,0.0014865262201055884,3.1820206913835136e-07,0.9764930009841919,0.9998495578765869,False,False,True,True
BigGAN,fake,735_biggan_00143.png,0.0018208087421953678,0.0010832351399585605,1.0,0.9093267917633057,False,False,True,True
BigGAN,fake,129_biggan_00143.png,0.00010170836321776733,0.000763772870413959,0.9998507499694824,0.999607264995575,False,False,True,True
BigGAN,fake,587_biggan_00039.png,0.00020996933744754642,7.444318271154771e-06,0.9999997615814209,0.4619298279285431,False,False,True,False
